"freq,spscheme,spdep,spdepm,unit,geo\TIME_PERIOD",2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 
"A,TOTAL,KND_OTH,MT,MIO_EUR,IT",708 ,704 ,613 ,574 ,552 ,607 ,667 ,634 ,600 ,840 p,1305 p,1792 p
"A,TOTAL,KND_OTH,MT,MIO_EUR,LT",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 p,0 ,0 
"A,TOTAL,KND_OTH,MT,MIO_EUR,LU",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,KND_OTH,MT,MIO_EUR,LV",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 ,0 
"A,TOTAL,KND_OTH,MT,MIO_EUR,ME",: ,: ,: ,: ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p
"A,TOTAL,KND_OTH,MT,MIO_EUR,MK",: ,: ,: ,0 ,0 ,0 ,: ,: ,: ,: ,: ,: 
"A,TOTAL,KND_OTH,MT,MIO_EUR,MT",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,KND_OTH,MT,MIO_EUR,NO",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: ,: 
"A,TOTAL,KND_OTH,MT,MIO_EUR,PL",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,0 
"A,TOTAL,KND_OTH,MT,MIO_EUR,PT",36.45 ,40.08 ,44.02 ,42.11 ,41.79 ,38.5 ,28.34 ,25.99 ,30.26 ,34.88 ,27.74 ,45.97 
"A,TOTAL,KND_OTH,MT,MIO_EUR,RO",0.67 e,0.86 ,0.89 ,0.89 e,0.88 ,0.87 ,0.85 ,0.83 ,0.82 ,0.8 ,0.8 ,: 
"A,TOTAL,KND_OTH,MT,MIO_EUR,RS",40.93 e,40.19 e,35.25 e,0 e,0 e,0 e,0 e,0 e,0 e,0 e,: ,: 
"A,TOTAL,KND_OTH,MT,MIO_EUR,SE",39.41 p,42.54 p,34.62 p,29.94 p,30.42 p,16.81 p,9.75 p,13.5 p,12.97 p,13.6 p,13.83 p,12.63 p
"A,TOTAL,KND_OTH,MT,MIO_EUR,SI",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 p,0 ,0 
"A,TOTAL,KND_OTH,MT,MIO_EUR,SK",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,KND_OTH,MT,MIO_EUR,TR",30.1 ,30.02 ,37.3 ,42.01 ,45.93 ,90.3 ,71.5 ,76.1 ,65.84 ,64.32 ,71.31 ,107.32 
"A,TOTAL,KND_OTH,MT,MIO_EUR,UK",0 ,0 ,0 ,0 ,0 ,0 ,0 p,: ,: ,: ,: ,: 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,AL",: ,: ,: ,: ,: ,: ,3.07 ,3.02 ,3.32 ,3.05 ,3.23 ,4.6 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,AT",206.9 ,217.22 ,225.63 ,228.58 ,226.69 ,229.02 ,231.21 ,243.33 ,306.42 ,319.4 ,339.77 ,368.75 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,BA",: ,2.01 ,1.81 ,2.15 ,2.31 ,2.25 ,3.07 ,2.37 ,2.67 ,3.41 ,3.63 ,3.09 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,BE",99.59 ,119.92 ,145.67 ,203.84 ,202.71 ,207.33 ,171.01 ,159.31 ,138.47 ,145.03 ,165.5 ,192.62 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,BG",13.98 ,11.53 ,10.81 ,11.56 ,13.05 ,14.65 ,15.74 ,17.53 ,19.88 ,23.17 ,31.58 ,39 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,CH",532.64 ,510.16 ,533.06 ,620.68 ,624.09 ,623.16 ,601.26 ,634.62 ,656.55 ,658.46 ,780.77 p,844.1 p
"A,TOTAL,KND_OTH,NMT,MIO_EUR,CY",22.68 ,20.6 ,20.79 ,21.87 ,30.22 ,28.46 ,31.89 ,34.72 ,30.98 ,40.69 ,39.27 ,42.62 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,CZ",46.06 ,43.53 ,41.39 ,39.73 ,40.1 ,41.16 ,40.41 ,39.76 ,33.72 ,34.8 ,37.61 ,40.03 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,DE",324.71 ,330.66 ,339.84 ,356.27 ,343.86 ,360.77 ,377.37 ,395.32 ,376.92 ,382.11 ,418.62 ,435.78 p
"A,TOTAL,KND_OTH,NMT,MIO_EUR,DK",1302.36 ,1384.39 ,1485.26 ,1575.69 ,1709.83 ,1820.32 ,997.52 ,1029.58 ,1008.76 ,1058.95 ,1089.13 ,1178.59 p
"A,TOTAL,KND_OTH,NMT,MIO_EUR,EA19",1821.9 e,1923.28 e,2049.01 e,1178.29 e,1282.2 e,1350.85 e,1540.65 e,1700.69 e,1608.1 p,1804.78 p,1964.82 p,2173.36 p
"A,TOTAL,KND_OTH,NMT,MIO_EUR,EA20",1826.58 e,1926.94 e,2055.45 e,1185.08 e,1289.65 e,1357.24 e,1551.43 e,1708.5 e,1613.41 p,1809.79 p,1970.55 p,2178.87 p
"A,TOTAL,KND_OTH,NMT,MIO_EUR,EA21",1840.56 e,1938.47 e,2066.25 e,1196.64 e,1302.7 e,1371.89 e,1567.17 e,1726.03 e,1633.29 p,1832.96 p,2002.13 p,2217.87 p
"A,TOTAL,KND_OTH,NMT,MIO_EUR,EE",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,EEA_X_LI",4654.04 p,4881.64 p,5050.73 p,4306.24 p,4578.33 p,4822.23 p,4143.99 p,4316 p,4171.15 p,4504.66 p,4866.75 p,5591.43 p
"A,TOTAL,KND_OTH,NMT,MIO_EUR,EFTA_X_LI",762.87 ,728.43 ,733.95 ,808.08 ,826.43 ,839.03 ,797.98 ,837.67 ,857.75 ,873.25 ,1016.28 p,1095.1 p
"A,TOTAL,KND_OTH,NMT,MIO_EUR,ES",13.54 ,13.96 ,12 ,12.26 ,15.14 ,13.66 ,182.35 ,179.53 ,133.46 ,110.43 ,171.52 ,237.32 p
"A,TOTAL,KND_OTH,NMT,MIO_EUR,EU15",4497.91 p,4741.05 p,4940.88 p,4277.42 p,4477.82 p,4704.3 p,4055.03 p,: ,: ,: ,: ,: 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,EU27_2007",4732.32 p,4971.5 p,5181.78 p,4518.88 p,4760.99 p,4995.75 p,4366.37 p,: ,: ,: ,: ,: 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,EU27_2020",4423.81 p,4663.37 p,4849.85 p,4118.84 p,4376 p,4606.37 p,3947.28 p,4112.95 p,3969.96 p,4289.87 p,4631.24 p,5340.43 p
"A,TOTAL,KND_OTH,NMT,MIO_EUR,EU28",4736.99 p,4975.17 p,5188.22 p,4525.66 p,4768.44 p,5002.14 p,4377.16 p,: ,: ,: ,: ,: 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,FI",963.21 e,1030.46 e,1110.32 e,159.04 e,236.55 e,281.55 e,299.97 e,349.51 e,317.77 e,449.26 e,444.78 ,488.32 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,FR",64.27 ,61.14 ,59.19 ,58.53 ,72.01 ,70.88 ,66.99 ,63.97 ,57.73 ,52.73 ,51.01 ,49.08 p
"A,TOTAL,KND_OTH,NMT,MIO_EUR,HR",4.68 ,3.66 ,6.44 e,6.78 e,7.45 e,6.38 e,10.79 e,7.81 e,5.31 ,5.01 e,5.73 ,5.51 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,HU",43.85 ,41.99 ,45.12 ,46.3 b,30.95 ,34.32 ,29.88 ,30.38 ,23.21 ,20.48 ,30.33 ,32.03 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,IE",40.66 ,38.76 ,35.02 ,35.36 ,35.89 ,36.11 ,37.57 ,57.09 ,63.07 ,66.4 ,67.32 ,68.71 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,IS",15.01 ,15.18 ,17.4 ,18.87 ,28.88 ,36.97 ,38.06 ,32.37 ,36.77 ,44.54 ,53.49 ,58.12 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,IT",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 p,0 p
"A,TOTAL,KND_OTH,NMT,MIO_EUR,LT",35.3 ,39.58 ,45.92 ,52.02 ,48.77 ,59.91 ,72.09 ,78.87 ,47.25 p,103.08 p,112.9 ,121.29 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,LU",0.24 ,0.27 ,0.29 ,0.26 ,0.24 ,0.36 ,0.35 ,0.35 ,0.24 ,0.33 ,0.39 ,0.31 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,LV",17.1 ,18.82 ,21.57 ,25.4 ,29.53 ,29.41 ,31.49 ,32.04 ,25.96 ,27.17 p,33.87 ,42.47 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,ME",: ,: ,: ,: ,3.01 ,5.09 ,5.05 ,5.77 ,5.87 ,6.06 ,5.75 ,9.18 p
"A,TOTAL,KND_OTH,NMT,MIO_EUR,MK",: ,: ,: ,11.43 ,12.07 ,12.51 ,: ,: ,: ,: ,: ,: 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,MT",2.24 ,2.27 ,2.29 ,2.45 ,2.55 ,2.8 ,2.89 ,3.44 ,4.42 ,5.02 ,6.01 ,6.18 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,NL",: ,: ,: ,: ,: ,: ,: ,64 ,62 ,49 ,53 ,56 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,NO",215.22 ,203.09 ,183.48 ,168.52 ,173.46 ,178.9 ,158.66 ,170.68 ,164.42 ,170.24 ,182.03 ,192.87 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,PL",0 ,0 ,0 ,0 ,27.07 ,28.42 ,29.27 ,12.69 ,12.58 ,15.29 ,17.87 ,21.2 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,PT",1.16 ,1.26 ,1.52 ,1.46 ,1.45 ,1.46 ,1.33 ,1.39 ,1.27 ,1.4 ,1.47 ,2.67 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,RO",22.91 ,23.75 ,24.04 ,21.16 ,24.33 ,23.19 ,23.56 ,22.58 ,16.03 ,16.29 ,9.63 ,409.37 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,RS",1.02 ,1.03 ,1.18 ,3.16 ,6.22 ,2.32 ,1.41 ,1.44 ,1.61 ,2.06 ,2.47 ,2.01 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,SE",1168.07 p,1231.23 p,1187.78 p,1239.32 p,1241.01 p,1287.07 p,1259.47 p,1251.95 p,1242.37 p,1311.09 p,1444.55 p,1441.35 p
"A,TOTAL,KND_OTH,NMT,MIO_EUR,SI",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,2.47 p,3.54 ,3.69 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,SK",30.29 ,28.37 ,28.96 ,20.97 ,36.59 ,29.13 ,34.13 ,37.82 ,42.15 ,50.26 ,55.85 ,57.57 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,TR",0.52 ,0.39 ,0.61 ,4.52 ,4.56 ,0.71 ,1.98 ,0.9 ,1.84 ,0.67 ,1.38 ,0.99 
"A,TOTAL,KND_OTH,NMT,MIO_EUR,UK",313.19 ,311.79 ,338.37 ,406.82 ,392.44 ,395.77 ,429.88 p,: ,: ,: ,: ,: 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,AL",: ,: ,: ,: ,: ,: ,3.07 ,3.02 ,3.32 ,3.05 ,3.23 ,4.6 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,AT",426.45 ,446.68 ,468.04 ,486.02 ,494.28 ,506.14 ,526.98 ,568.15 ,623.31 ,656.81 ,696.82 ,782.61 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,BA",: ,2.01 ,1.87 ,2.16 ,2.33 ,2.26 ,3.27 ,2.77 ,2.69 ,3.44 ,3.63 ,3.11 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,BE",107.45 ,127.29 ,153.56 ,212.21 ,211.32 ,214.67 ,178.22 ,166.27 ,145.57 ,152.06 ,172.8 ,199.97 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,BG",13.98 ,11.86 ,11.03 ,11.56 ,13.05 ,14.65 ,15.74 ,17.53 ,19.88 ,23.17 ,31.58 ,39 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,CH",737.34 e,713.7 e,744.02 e,866.28 e,872.75 e,869.78 e,836.61 e,882.63 e,915.19 e,913.86 e,1085.79 p,1155.35 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,CY",22.68 ,20.6 ,20.79 ,21.87 ,30.22 ,28.46 ,31.89 ,34.72 ,30.98 ,40.69 ,39.27 ,42.62 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,CZ",46.06 ,43.53 ,41.39 ,39.73 ,40.1 ,41.16 ,40.41 ,39.76 ,33.72 ,34.8 ,37.61 ,40.03 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,DE",639 ,672.23 ,685.49 ,718.44 ,645.5 ,663.76 ,700.47 ,749.17 ,682.81 ,671.09 ,726.42 ,709.56 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,DK",1302.36 ,1384.39 ,1485.26 ,1575.69 ,1709.83 ,1820.32 ,997.52 ,1029.58 ,1008.76 ,1058.95 ,1089.13 ,1178.59 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,EA19",3461.45 e,3573.18 e,3626.68 e,2741.39 e,2778.55 e,2925.51 e,3210.68 e,3396.47 e,3249.65 p,3711.76 p,4449.32 p,5182.44 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,EA20",3466.12 e,3576.84 e,3633.12 e,2748.17 e,2786 e,2931.89 e,3221.47 e,3404.44 e,3255 p,3716.81 p,4455.09 p,5188 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,EA21",3480.1 e,3588.7 e,3644.15 e,2759.74 e,2799.05 e,2946.54 e,3237.2 e,3421.96 e,3274.89 p,3739.98 p,4486.67 p,5227 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,EE",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,EEA_X_LI",6335.86 p,6577.17 p,6666.31 p,5900.16 p,6105.98 p,6414.57 p,5824.63 p,6026.27 p,5826.54 p,6426.09 p,7365.92 p,8613.19 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,EFTA_X_LI",967.57 e,931.97 e,944.9 e,1053.68 e,1075.09 e,1085.64 e,1033.33 e,1085.69 e,1116.39 e,1128.65 e,1321.3 p,1406.34 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,EL",21.09 ,30.73 ,27.15 ,21.18 ,22.16 ,20.1 ,23.59 ,15.33 ,2.65 ,2.98 ,4.4 ,5.13 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,ES",280.58 ,247.62 ,250.14 ,252.64 ,253.58 ,266.84 ,433.06 ,449.91 ,425.63 ,423.77 ,496.43 ,578.46 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,EU15",6176.86 p,6433.49 p,6553.18 p,5870.46 p,6004.58 p,6295.77 p,5734.81 p,: ,: ,: ,: ,: 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,EU27_2007",6414.13 p,6667.03 p,6797.36 p,6112.8 p,6288.64 p,6588.09 p,6047 p,: ,: ,: ,: ,: 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,EU27_2020",6105.62 p,6358.9 p,6465.43 p,5712.76 p,5903.64 p,6198.7 p,5627.91 p,5823.22 p,5625.34 p,6211.3 p,7130.41 p,8362.2 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,EU28",6418.81 p,6670.69 p,6803.8 p,6119.59 p,6296.09 p,6594.47 p,6057.79 p,: ,: ,: ,: ,: 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,FI",963.21 e,1030.46 e,1110.32 e,159.04 e,236.55 e,281.55 e,299.97 e,349.51 e,317.77 e,449.26 e,444.78 ,488.32 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,FR",65.7 ,63.36 ,61.78 ,61.17 ,74.22 ,73.13 ,69.21 ,65.71 ,67.55 ,54.09 ,52.91 ,51.73 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,HR",4.68 ,3.66 ,6.44 e,6.78 e,7.45 e,6.38 e,10.79 e,7.97 e,5.35 ,5.05 e,5.77 ,5.56 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,HU",46.04 ,43.89 ,47.3 ,46.3 b,30.95 ,34.32 ,29.88 ,30.38 ,23.21 ,20.48 ,30.33 ,32.03 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,IE",104.49 ,99.56 ,91.84 ,90.15 ,97.8 ,102.29 ,109.67 ,119.8 ,139.85 ,147.41 ,215.72 ,195.9 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,IS",15.01 ,15.18 ,17.4 ,18.87 ,28.88 ,36.97 ,38.06 ,32.37 ,36.77 ,44.54 ,53.49 ,58.12 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,IT",708 ,704 ,613 ,574 ,552 ,607 ,667 ,634 ,600 ,840 p,1305 p,1792 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,LT",35.3 ,39.58 ,45.92 ,52.02 ,48.77 ,59.91 ,72.09 ,78.87 ,47.25 p,103.08 p,112.9 ,121.29 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,LU",0.24 ,0.27 ,0.29 ,0.26 ,0.24 ,0.36 ,0.35 ,0.35 ,0.24 ,0.33 ,0.39 ,0.31 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,LV",17.1 ,18.82 ,21.57 ,25.4 ,29.53 ,29.41 ,31.49 ,32.04 ,25.96 ,27.17 p,33.87 ,42.47 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,ME",: ,: ,: ,: ,3.01 ,5.09 ,5.05 ,5.77 ,5.87 ,6.06 ,5.75 ,9.18 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,MK",: ,: ,: ,11.43 ,12.07 ,12.51 ,: ,: ,: ,: ,: ,: 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,MT",2.24 ,2.27 ,2.29 ,2.45 ,2.55 ,2.8 ,2.89 ,3.44 ,4.42 ,5.02 ,6.01 ,6.18 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,NL",: ,: ,: ,: ,: ,: ,: ,64 ,62 ,49 ,53 ,56 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,NO",215.22 ,203.09 ,183.48 ,168.52 ,173.46 ,178.9 ,158.66 ,170.68 ,164.42 ,170.24 ,182.03 ,192.87 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,PL",0 ,0 ,0 ,0 ,27.07 ,28.42 ,29.27 ,12.69 ,12.58 ,15.29 ,17.87 ,21.2 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,PT",37.62 ,41.34 ,45.54 ,43.57 ,43.25 ,39.96 ,29.66 ,27.38 ,31.53 ,36.28 ,29.21 ,48.64 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,RO",23.58 e,24.61 ,24.94 ,22.05 e,25.21 ,24.05 ,24.42 ,23.41 ,16.85 ,17.09 ,10.44 ,409.37 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,RS",41.94 e,41.22 e,36.43 e,3.16 e,6.22 e,2.32 e,1.41 e,1.44 e,1.61 e,2.06 e,2.47 ,2.01 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,SE",1207.48 p,1273.77 p,1222.4 p,1269.26 p,1271.43 p,1303.88 p,1269.22 p,1265.45 p,1255.34 p,1324.69 p,1458.38 p,1453.98 p
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,SI",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,2.47 p,3.54 ,3.69 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,SK",30.29 ,28.37 ,28.96 ,20.97 ,36.59 ,29.13 ,34.13 ,37.82 ,42.15 ,50.26 ,55.85 ,57.57 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,TR",30.62 ,30.41 ,37.91 ,46.54 ,50.49 ,91.01 ,73.49 ,77 ,67.69 ,65 ,72.69 ,108.32 
"A,TOTAL,KND_OTH,TOTAL,MIO_EUR,UK",313.19 ,311.79 ,338.37 ,406.82 ,392.44 ,395.77 ,429.88 p,: ,: ,: ,: ,: 
"A,TOTAL,KND_REH,MT,MIO_EUR,AT",50.96 ,53.5 ,57.74 ,58.91 ,60.95 ,62.54 ,68.44 ,72.66 ,74.4 ,80.58 ,80.9 ,90.49 
"A,TOTAL,KND_REH,MT,MIO_EUR,BA",: ,0.04 ,0 ,0.04 ,0.02 ,0.03 ,0.04 ,0.24 ,0.24 ,0.24 ,: ,: 
"A,TOTAL,KND_REH,MT,MIO_EUR,BE",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,KND_REH,MT,MIO_EUR,BG",0 ,0.16 ,0.13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,KND_REH,MT,MIO_EUR,CH",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 p
"A,TOTAL,KND_REH,MT,MIO_EUR,CY",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,KND_REH,MT,MIO_EUR,DE",2297.8 ,2303.66 ,2435.48 ,2509.94 ,2597.79 ,2762.08 ,2964.42 ,3214.81 ,3204.29 ,3606.36 ,3983.81 ,4484.38 p
"A,TOTAL,KND_REH,MT,MIO_EUR,DK",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: ,: 
"A,TOTAL,KND_REH,MT,MIO_EUR,EA19",5423.22 ,5213.72 ,5184.8 ,8695.46 ,8840.61 ,9175.58 ,9811.16 ,10577.61 ,11017.74 p,11150.09 p,11603.96 p,13014.2 p
"A,TOTAL,KND_REH,MT,MIO_EUR,EA20",5423.22 ,5213.72 ,5184.8 ,8695.46 ,8840.61 ,9175.58 ,9811.16 ,10577.61 ,11017.74 p,11150.09 p,11603.96 p,13014.2 p
"A,TOTAL,KND_REH,MT,MIO_EUR,EA21",5423.22 ,5213.89 ,5184.93 ,8695.46 ,8840.61 ,9175.58 ,9811.16 ,10577.61 ,11017.74 p,11150.09 p,11603.96 p,13014.2 p
"A,TOTAL,KND_REH,MT,MIO_EUR,EE",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,KND_REH,MT,MIO_EUR,EEA_X_LI",5460.91 e,5241.02 ,5219.1 ,8735.06 e,8888.41 ,9226.39 ,9863.15 ,10596.56 ,11033.71 p,11177.47 p,11633.53 p,13049.17 p
"A,TOTAL,KND_REH,MT,MIO_EUR,EFTA_X_LI",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 p
"A,TOTAL,KND_REH,MT,MIO_EUR,ES",699.26 ,689.27 ,703.15 ,714.75 ,692.28 ,742.85 ,757.39 ,802.52 ,892.77 ,950.09 ,975.22 ,1026.27 p
"A,TOTAL,KND_REH,MT,MIO_EUR,EU15",5423.22 ,5213.72 ,5184.79 ,8695.46 ,8840.61 ,9175.58 ,9811.16 p,: ,: ,: ,: ,: 
"A,TOTAL,KND_REH,MT,MIO_EUR,EU27_2007",5460.91 e,5241.02 ,5219.1 ,8735.06 e,8888.41 ,9226.39 ,9863.15 p,: ,: ,: ,: ,: 
"A,TOTAL,KND_REH,MT,MIO_EUR,EU27_2020",5460.91 e,5241.02 ,5219.1 ,8735.06 e,8888.41 ,9226.39 ,9863.15 ,10596.56 ,11033.71 p,11177.47 p,11633.53 p,13049.17 p
"A,TOTAL,KND_REH,MT,MIO_EUR,EU28",5460.91 e,5241.02 ,5219.1 ,8735.06 e,8888.41 ,9226.39 ,9863.15 p,: ,: ,: ,: ,: 
"A,TOTAL,KND_REH,MT,MIO_EUR,FI",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,KND_REH,MT,MIO_EUR,FR",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p
"A,TOTAL,KND_REH,MT,MIO_EUR,HR",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: ,: ,: 
"A,TOTAL,KND_REH,MT,MIO_EUR,HU",0 ,0 ,0 ,0 b,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,KND_REH,MT,MIO_EUR,IE",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,KND_REH,MT,MIO_EUR,IS",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,KND_REH,MT,MIO_EUR,IT",73 ,66 ,74 ,63 ,69 ,36 ,43 ,39 ,42 ,32 p,41 p,37 p
"A,TOTAL,KND_REH,MT,MIO_EUR,LT",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 p,0 ,0 
"A,TOTAL,KND_REH,MT,MIO_EUR,LU",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,KND_REH,MT,MIO_EUR,LV",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 ,0 
"A,TOTAL,KND_REH,MT,MIO_EUR,ME",: ,: ,: ,: ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p
"A,TOTAL,KND_REH,MT,MIO_EUR,MK",: ,: ,: ,0 ,0 ,0 ,: ,: ,: ,: ,: ,: 
"A,TOTAL,KND_REH,MT,MIO_EUR,MT",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,KND_REH,MT,MIO_EUR,NL",2233 ,2027 ,1835 ,5265 ,5338 ,5481 ,5880 ,6341 ,6698 ,6366 ,6395 ,7249 
"A,TOTAL,KND_REH,MT,MIO_EUR,NO",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: ,: 
"A,TOTAL,KND_REH,MT,MIO_EUR,PL",36.58 ,26.19 ,33.05 ,38.49 ,46.7 ,49.73 ,50.92 ,17.9 ,14.94 ,26.37 ,28.73 ,34.97 
"A,TOTAL,KND_REH,MT,MIO_EUR,PT",69.2 ,74.29 ,79.43 ,83.87 ,82.58 ,91.11 ,97.91 ,107.63 ,106.28 ,115.06 ,128.03 ,127.06 
"A,TOTAL,KND_REH,MT,MIO_EUR,RO",1.12 e,0.94 ,1.12 ,1.12 e,1.1 ,1.09 ,1.07 ,1.05 ,1.03 ,1.01 ,0.84 ,: 
